"fromdate","todate","hours","total","ave_freq","ave_ccgt","ave_oil","ave_coal","ave_nuclear","ave_wind","ave_ps","ave_npshyd","ave_ocgt","ave_other","ave_biomass","ave_intfr","ave_intirl","ave_intned","ave_intew","ave_intnem","ave_solar","min_freq","min_ccgt","min_oil","min_coal","min_nuclear","min_wind","min_ps","min_npshyd","min_ocgt","min_other","min_biomass","min_intfr","min_intirl","min_intned","min_intew","min_intnem","min_solar","max_freq","max_ccgt","max_oil","max_coal","max_nuclear","max_wind","max_ps","max_npshyd","max_ocgt","max_other","max_biomass","max_intfr","max_intirl","max_intned","max_intew","max_intnem","max_solar","samples_freq","samples_ccgt","samples_oil","samples_coal","samples_nuclear","samples_wind","samples_ps","samples_npshyd","samples_ocgt","samples_other","samples_biomass","samples_intfr","samples_intirl","samples_intned","samples_intew","samples_intnem","samples_solar","source_freq","source_ccgt","source_oil","source_coal","source_nuclear","source_wind","source_ps","source_npshyd","source_ocgt","source_other","source_biomass","source_intfr","source_intirl","source_intned","source_intew","source_intnem","source_solar"
"2019-02-16 00:00:00","2019-02-17 00:00:00",24,31544.4584,49.9860378,10003.5278,0.0000,247.8264,6381.4132,7962.8889,320.1042,600.3403,0.0000,72.6007,1429.2743,1846.2014,58.8333,916.6319,93.8889,814.3333,796.5938,49.801,5015,0,0,6177,6245,0,331,0,71,988,1404,-158,660,0,0,0,50.223,16067,0,516,6489,9651,1863,880,0,77,1688,1998,102,1058,502,1000,2160,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-17 00:00:00","2019-02-18 00:00:00",24,29924.1875,49.9919297,6832.0347,0.0000,121.0174,6063.6597,9892.9931,200.3889,430.7847,0.0000,69.8194,1406.4340,1678.7153,55.5000,824.7500,6.2292,842.7986,1499.0625,49.820,3905,0,0,5816,8314,0,313,0,67,982,1364,-178,362,-6,670,0,50.212,12816,0,512,6318,11175,1491,733,0,75,1663,1996,108,1058,222,1000,4290,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-18 00:00:00","2019-02-19 00:00:00",24,34442.5603,50.0037116,10758.2639,0.0000,819.2951,5966.8090,9457.3090,234.2708,592.4965,0.0000,71.9271,2228.6528,1838.8958,-63.9375,783.3333,-22.4444,833.9792,943.7097,49.801,3906,0,0,5953,8325,0,385,0,67,1036,1474,-440,0,-536,36,0,50.187,17808,0,1999,5984,10319,1348,931,0,79,2819,1998,108,1060,504,1000,2340,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,186,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-19 00:00:00","2019-02-20 00:00:00",24,36102.5747,50.0023997,13029.3576,0.0000,984.9757,5966.1007,7018.8958,254.6667,637.8056,0.0000,72.0660,2365.1528,1817.3750,83.8403,958.0000,271.4236,928.5278,1714.3871,49.814,6313,0,0,5953,4221,0,466,0,66,971,618,-184,760,-394,730,0,50.237,19065,0,2186,5983,9604,1716,934,0,78,2854,1996,122,1058,504,1000,4940,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,186,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-20 00:00:00","2019-02-21 00:00:00",24,34398.5205,49.9986726,11116.7604,0.0000,526.4583,5963.8472,9162.5660,250.1250,606.7604,0.2083,75.2743,1890.8611,1841.8472,-33.2778,925.3403,236.7083,804.2986,1030.7429,49.625,5609,0,0,5946,8079,0,469,0,67,958,1492,-444,538,-2,6,0,50.210,17337,0,1650,5978,10405,1223,929,49,155,2278,1996,120,1058,504,1000,3290,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-21 00:00:00","2019-02-22 00:00:00",24,34644.1259,50.0086422,12602.9861,0.0000,856.1493,6002.1146,6206.8889,273.3750,623.7639,0.0000,75.0556,2097.3194,1888.5069,116.4792,967.7708,469.5417,880.9583,1583.2162,49.821,6098,0,0,5948,4373,0,367,0,67,1651,1500,42,760,216,204,0,50.273,20119,0,1661,6114,8098,1899,1016,0,121,2625,1996,122,1058,504,1000,5780,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-22 00:00:00","2019-02-23 00:00:00",24,34904.5769,49.9956033,12532.5764,0.0000,557.3715,6310.8576,6355.4063,183.3542,480.9306,0.0000,77.8854,2071.5764,1886.9097,100.6042,915.7986,445.5833,767.7917,2217.9310,49.800,6072,0,0,6107,5117,0,318,0,67,1701,1500,100,690,102,0,0,50.194,17162,0,970,6444,8487,1059,910,0,156,2190,1998,108,1058,504,1000,5940,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,174,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-23 00:00:00","2019-02-24 00:00:00",24,31316.4878,49.9940595,9882.3299,0.0000,92.3368,6432.5069,6302.3403,210.0938,443.5938,0.0000,70.0382,2101.8125,1824.6111,-54.3125,872.5764,202.2361,885.5972,2050.7273,49.802,3925,0,0,6417,1741,0,202,0,67,1817,1500,-456,-130,-536,732,0,50.208,18125,0,511,6450,8503,1203,875,0,75,2188,1996,108,1058,504,1000,6530,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-24 00:00:00","2019-02-25 00:00:00",24,32335.1175,50.0089523,13826.6424,0.0000,83.4688,6434.9410,2348.0938,226.7153,435.9132,0.0000,70.5556,1775.1806,1962.0972,196.6458,996.1736,178.4306,931.6389,2868.6207,49.820,11135,0,0,6418,484,0,225,0,67,1534,1896,-246,950,-236,828,0,50.235,19258,0,507,6454,3961,1809,769,0,79,2066,1996,242,1058,504,1000,7150,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,174,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-25 00:00:00","2019-02-26 00:00:00",24,35929.8716,50.0038238,17263.0347,0.0000,784.2118,6364.2361,2105.0521,220.2639,467.9132,0.0000,71.4479,1972.7049,1969.5417,44.2500,923.1667,11.5278,872.9583,2859.5625,49.783,11056,0,0,6180,1122,0,215,0,66,1771,1896,-456,120,-110,8,0,50.257,23164,0,1606,6445,3456,1162,929,0,151,2069,1998,264,1060,222,1000,7300,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-26 00:00:00","2019-02-27 00:00:00",24,36274.7368,49.9952771,17565.7882,0.0000,1034.0521,6149.0208,1789.4167,247.7222,452.2639,4.0833,71.2222,2576.2014,1973.9514,-407.4375,960.5764,-326.3056,979.2847,3204.8966,49.817,11629,0,0,5963,762,0,218,0,67,1895,1894,-456,0,-536,908,0,50.179,23223,0,2123,6229,3188,1973,931,140,111,2784,1996,-148,1058,0,1000,7360,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,174,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-27 00:00:00","2019-02-28 00:00:00",24,36009.8908,49.9964300,18344.8681,0.0000,933.3681,6111.9201,1066.1424,288.6806,480.2083,0.0000,73.8229,2676.0486,1974.4583,-397.9861,966.8333,-337.8542,886.5417,2942.8387,49.787,12261,0,0,5969,556,0,244,0,67,1830,1894,-456,144,-536,0,0,50.216,25050,0,1523,6230,2358,1662,943,0,141,2832,1998,70,1058,76,1000,7250,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,186,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-28 00:00:00","2019-03-01 00:00:00",24,35998.011,50.0096967,19849.0799,0.0000,1008.0208,6216.8785,1880.0556,286.6840,488.4583,0.0000,71.6910,2051.4757,1994.1736,-391.3264,1018.8750,-196.9236,909.0972,811.7714,49.802,13353,0,0,6072,617,0,265,0,64,1831,1992,-456,756,-534,112,0,50.219,24452,0,1755,6235,2684,1936,942,0,146,2170,1996,-122,1058,0,1000,2280,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-01 00:00:00","2019-03-02 00:00:00",24,35448.0804,50.0015661,19152.1806,0.0000,819.2153,6140.0000,1978.0451,225.6806,516.4896,0.0000,70.3299,2004.3889,1975.9097,-131.0000,1011.3403,9.4097,863.1597,812.9310,49.811,11815,0,0,5841,650,0,290,0,67,833,1894,-454,950,-198,-218,0,50.192,23685,0,1514,6237,4825,1388,891,0,135,2171,2000,160,1058,214,1000,1950,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,174,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-02 00:00:00","2019-03-03 00:00:00",24,29652.3222,50.0020125,9853.9826,0.0000,93.1667,5905.6701,7560.0451,168.6667,412.2813,0.0000,65.5139,638.2535,1807.7361,39.5069,852.2292,419.2708,749.2361,1086.7632,49.816,3717,0,0,5619,3588,0,223,0,43,427,1158,-454,200,-198,10,0,50.203,13575,0,512,6084,11215,1362,892,0,89,1061,1996,82,1058,504,1000,4580,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,228,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-03 00:00:00","2019-03-04 00:00:00",24,29385.3619,49.9888422,10199.0243,0.0000,213.3576,5921.3472,8404.6736,289.8889,437.9653,0.0000,69.2604,441.6389,1593.7708,-187.2083,550.1944,144.9375,815.2083,491.3030,49.741,3667,0,0,5634,6121,0,251,0,65,216,610,-456,-532,-230,690,0,50.189,16495,0,517,6087,10082,1637,853,0,77,768,1996,82,1058,504,1000,1480,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-04 00:00:00","2019-03-05 00:00:00",24,34236.1419,49.9877681,11596.9236,0.0000,308.6528,6015.5035,9471.4757,249.3542,546.7222,0.0000,71.6389,1169.8125,1754.8125,-202.2292,750.6667,4.1042,697.0278,1801.6765,49.799,5814,0,0,5835,8019,0,343,0,64,519,506,-456,0,-346,-118,0,50.190,18753,0,509,6182,10540,1758,957,0,132,1613,1998,82,1058,504,1000,5080,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-05 00:00:00","2019-03-06 00:00:00",24,36217.8187,50.0091177,14932.9826,0.0000,632.5139,6166.7465,6329.3160,231.1389,543.8403,0.0000,67.0868,1366.8750,1884.7361,-173.5417,956.4861,42.6667,900.8681,2336.1034,49.807,7638,0,0,5931,4100,0,385,0,34,862,1600,-456,804,-536,700,0,50.236,23591,0,1025,6365,7954,1601,967,0,111,1642,1998,98,1058,504,1000,5660,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,174,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-06 00:00:00","2019-03-07 00:00:00",24,34771.2196,50.0019479,11676.2882,0.0000,635.7813,6341.9931,8759.8333,227.7708,599.3681,0.0000,73.2083,1833.8646,1879.5556,-20.2708,931.6319,224.5694,876.3611,731.2647,49.748,4916,0,0,6314,6781,0,382,0,65,870,1602,-324,654,0,260,0,50.223,18676,0,1435,6363,10906,1778,877,0,123,2283,1996,82,1058,504,1000,1940,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-07 00:00:00","2019-03-08 00:00:00",24,34418.8092,49.9911766,9378.4549,0.0000,996.7292,6300.2431,9772.5104,192.3924,580.9063,0.0000,73.4514,2023.1215,1849.8333,-60.8403,919.3472,145.9306,903.7292,1343.0000,49.711,5115,0,0,6269,5788,0,470,0,65,1159,1502,-456,154,-536,670,0,50.353,15025,0,1597,6364,11426,1543,874,0,130,2270,1998,82,1058,504,1000,3980,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-08 00:00:00","2019-03-09 00:00:00",24,35018.2201,50.0115582,13025.7986,0.0000,923.7153,6151.1319,6740.9236,252.4826,586.6875,0.0000,76.0799,2093.8299,1925.2361,-6.7153,952.9236,244.9375,821.0556,1230.1333,49.800,5512,0,0,5825,1853,0,396,0,55,1040,1702,-456,154,-516,392,0,50.226,18905,0,1474,6295,11272,1573,987,0,130,2278,1998,82,1058,504,1000,3290,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-09 00:00:00","2019-03-10 00:00:00",24,31222.9901,49.9890059,8491.9618,0.0000,120.3229,5510.1979,8970.2569,187.1111,528.7257,0.0000,68.4271,1856.1146,1706.9306,-132.2083,690.2708,-1.2500,743.7361,2482.3929,49.787,4640,0,0,5353,3121,0,357,0,54,1051,1404,-456,-656,-536,204,0,50.206,16254,0,491,5821,10839,1021,935,0,90,2265,1998,82,1058,504,986,6470,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,168,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-10 00:00:00","2019-03-11 00:00:00",24,31060.1287,50.0265363,10037.7431,0.0000,89.5174,5373.5208,7345.2188,161.7639,586.1389,0.0000,69.5938,1563.8958,1745.3681,36.6806,813.3889,406.8542,788.1319,2042.3125,49.795,4382,0,0,5352,1690,0,354,0,56,1027,1364,-454,412,-306,214,0,50.189,13345,0,492,5393,11292,864,1032,0,92,2063,1998,82,1058,504,1000,5750,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-11 00:00:00","2019-03-12 00:00:00",24,35408.7459,50.0007833,10467.5729,0.0000,910.3403,5285.0104,9356.7986,191.0660,518.7639,0.0000,73.8194,1881.6701,1799.0208,-66.9583,814.7917,161.2917,863.2917,3152.2667,49.783,4356,0,0,5133,7188,0,380,0,65,940,1212,-456,284,-536,680,0,50.224,19400,0,1478,5386,10697,1060,892,0,122,2251,1998,82,1058,504,1000,7290,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-12 00:00:00","2019-03-13 00:00:00",24,34554.507,49.9944995,11510.4410,0.0000,932.8785,5084.5486,9996.9965,242.3125,509.1840,0.0000,48.0035,1500.0590,1783.3403,73.3750,839.2778,439.7500,848.5625,745.7778,49.819,4643,0,0,4920,8277,0,438,0,28,965,1052,-20,-152,0,466,0,50.230,16960,0,1462,5181,11338,971,612,0,117,1739,1998,82,1060,504,1000,2900,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,216,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-13 00:00:00","2019-03-14 00:00:00",24,34143.7604,49.9894557,9616.8785,0.0000,877.7813,5101.4583,10207.8264,222.2604,536.0521,0.0000,31.6944,1486.5729,1810.1736,76.4167,915.1944,500.5417,891.2222,1869.6875,49.786,4837,0,0,4929,8738,0,487,0,27,951,1364,-18,662,386,670,0,50.240,16766,0,1476,5187,11428,1182,589,0,96,1701,1998,82,1058,506,1000,4240,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-14 00:00:00","2019-03-15 00:00:00",24,33829.825,49.9981707,9734.1667,0.0000,983.4896,5099.6042,9871.4861,240.3785,587.8681,0.0000,32.9618,1399.5382,1802.7014,18.6667,768.5417,328.8333,855.1181,2106.4706,49.800,4751,0,0,4932,8592,0,539,0,27,984,996,-388,0,-232,6,0,50.197,16491,0,1839,5190,11006,961,746,0,83,2007,1998,82,1058,504,1000,6380,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-15 00:00:00","2019-03-16 00:00:00",24,32615.3449,49.9880795,9270.8368,0.0000,417.5208,5108.3681,9431.9410,249.8646,671.9132,0.0000,69.8438,2336.0174,1804.9722,-38.5903,817.7639,184.3889,896.7986,1393.7059,49.799,4352,0,0,4931,5899,0,568,0,58,1640,1316,-456,-376,-536,690,0,50.209,16156,0,971,5189,10560,1430,904,0,128,2922,1998,82,1058,504,1000,3810,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-16 00:00:00","2019-03-17 00:00:00",24,30428.0625,50.0155899,9551.8194,0.0000,95.7535,5108.5729,8228.8889,225.8090,807.1701,0.7639,63.3646,1723.1701,1803.9861,55.8403,914.5417,344.6042,847.6528,656.1250,49.809,4478,0,0,4934,3657,0,545,0,30,1636,1404,-154,710,-142,670,0,50.197,11955,0,495,5190,10616,1343,1007,83,90,1778,1996,82,1058,504,1000,2040,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-17 00:00:00","2019-03-18 00:00:00",24,30641.5761,50.0022590,7458.8715,0.0000,89.4618,5163.4271,9175.8299,262.3576,735.8715,0.0000,69.8681,1640.8958,1703.5417,57.4236,872.1181,294.5486,816.2292,2301.1316,49.777,3447,0,0,4903,6285,0,613,0,60,1213,1402,-164,692,-48,690,0,50.226,14269,0,497,5444,10702,1445,1010,0,90,1779,1998,120,1058,504,1000,6380,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,228,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-18 00:00:00","2019-03-19 00:00:00",24,36326.0481,49.9932852,18043.1111,0.0000,988.9757,5577.4688,2365.1771,369.8333,813.8750,0.0000,73.9618,2157.3889,1938.5625,131.7639,988.0417,270.6181,826.3611,1780.9091,49.796,8524,0,0,5434,792,0,611,0,57,1746,1678,-152,844,-22,704,0,50.191,24706,0,2538,5717,6294,2123,1038,0,139,2436,1998,162,1058,504,1000,4490,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-19 00:00:00","2019-03-20 00:00:00",24,35883.0923,50.0002816,17179.4826,0.0000,791.4618,5813.8056,3884.9757,216.3819,718.6076,0.0000,63.6007,2248.2222,1978.2639,-181.4444,848.3819,-10.2500,738.3125,1593.2903,49.844,10748,0,0,5716,861,0,513,0,8,985,1788,-456,0,-386,4,0,50.191,21157,0,1470,5875,6755,1683,1010,0,118,2408,1998,278,1058,456,934,4230,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,186,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-20 00:00:00","2019-03-21 00:00:00",24,34717.7684,49.9913766,15335.1042,0.0000,298.8646,5851.2292,4947.1424,217.6458,690.7882,0.0000,60.7222,1868.2674,1944.1875,18.1944,993.3333,76.5139,759.1389,1656.6364,49.795,9245,0,0,5819,3057,0,500,0,36,973,1700,-312,854,-70,582,0,50.162,20276,0,505,5877,7292,1266,978,0,105,2388,1998,166,1058,414,882,4340,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-21 00:00:00","2019-03-22 00:00:00",24,34399.1042,50.0032378,16428.4028,0.0000,624.3264,5870.1424,3433.5208,443.1389,774.6771,0.0000,67.3819,2093.5972,1885.7361,-256.8403,955.4514,5.3403,734.5625,1339.6667,49.802,8074,0,0,5235,1006,0,573,0,34,1597,1602,-456,774,-536,420,0,50.300,22805,0,990,5898,6312,1695,984,0,124,2330,1998,74,1058,504,826,3230,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-22 00:00:00","2019-03-23 00:00:00",24,32850.4114,49.9931123,12008.2535,0.0000,1053.6458,5879.4306,6676.7292,109.2500,766.7708,0.0000,67.0139,2129.7049,1807.2847,-64.1667,855.7153,173.2569,618.3333,769.1892,49.768,8669,0,0,5859,4054,0,624,0,50,1328,1100,-456,250,-286,0,0,50.204,16574,0,1621,5894,8795,715,946,0,136,2429,1998,82,1058,504,750,2320,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-23 00:00:00","2019-03-24 00:00:00",24,31313.4029,49.9982726,13258.4410,0.0000,426.4063,5810.6875,4247.7535,298.5903,741.0486,0.0000,52.8819,1554.7882,1777.6181,-353.3611,887.7431,-339.9514,842.6944,2108.0625,49.810,7860,0,0,5789,2882,0,572,0,21,1294,1364,-456,406,-536,500,0,50.167,20078,0,1134,5886,5651,1525,957,0,73,1784,1996,24,1058,0,1000,4780,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-24 00:00:00","2019-03-25 00:00:00",24,29785.5718,50.0095641,8250.9236,0.0000,83.8681,5767.0451,7175.7847,143.5521,514.4896,0.0000,31.6979,1461.7639,1754.9722,-312.5347,892.7569,-136.5625,779.5208,3378.2941,49.813,3474,0,0,5670,3226,0,398,0,26,1087,1404,-456,710,-516,604,0,50.202,12639,0,490,5821,10954,1197,664,0,39,1793,1998,22,1058,0,888,8240,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-25 00:00:00","2019-03-26 00:00:00",24,34370.1491,49.9928837,12190.6146,0.0000,852.7500,5678.4236,6186.9167,305.1250,650.8090,0.0000,23.2361,2312.4826,1819.4861,-426.7500,926.6667,-443.2014,839.8472,3453.7429,49.781,3235,0,0,5662,1957,0,429,0,1,1373,1364,-456,618,-536,328,0,50.190,22554,0,1440,5700,10361,1879,1002,0,87,2949,1998,-134,1058,-72,1000,8280,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-26 00:00:00","2019-03-27 00:00:00",24,34771.8168,49.9960507,16004.9410,0.0000,909.1875,5624.7222,4035.6840,213.3750,530.0382,0.0000,10.8785,2332.3785,1931.8819,-393.6944,987.0417,-432.3056,759.4444,2258.2439,49.796,10834,0,0,5454,1938,0,46,0,0,2051,1750,-456,878,-536,668,0,50.196,23363,0,1463,5692,4882,1579,832,0,61,2932,1998,62,1058,22,938,6430,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,246,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-27 00:00:00","2019-03-28 00:00:00",24,34881.5944,50.0040470,16754.5069,0.0000,905.9097,5623.7986,3872.7049,229.7951,591.7674,0.0000,10.0833,2106.8125,1960.0347,-371.4792,998.8681,-391.8889,749.7083,1840.9730,49.831,10760,0,0,5454,2943,0,347,0,0,2019,1848,-456,874,-536,748,0,50.206,23676,0,1470,5697,4998,1586,899,0,39,2139,1998,16,1058,28,750,4630,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-28 00:00:00","2019-03-29 00:00:00",24,34469.8027,50.0124422,16250.1111,0.0000,637.0972,5626.5278,3733.7951,245.1944,505.2396,0.0000,27.7674,1984.3194,1965.2639,-415.9236,832.2917,-331.9097,739.8333,2670.1951,49.736,10160,0,0,5454,2694,0,312,0,0,1482,1800,-456,178,-536,602,0,50.182,22224,0,980,5681,5569,1709,827,0,76,2232,1998,-234,1058,0,750,7630,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,246,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-29 00:00:00","2019-03-30 00:00:00",24,33654.9267,49.9896712,14044.0660,0.0000,621.2882,5565.5313,3860.2465,204.4479,459.4549,0.0000,33.4792,2445.2222,1932.6597,-243.8264,970.5903,-209.5069,742.3819,3228.8919,49.816,8617,0,0,5422,2106,0,301,0,27,1482,1750,-456,518,-536,578,0,50.165,21095,0,980,5677,5370,1698,924,0,90,2817,1998,210,1058,158,750,8500,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-30 00:00:00","2019-03-31 00:00:00",24,30399.2813,49.9925668,13159.5799,0.0000,90.1597,5675.7639,2371.9479,222.2847,479.5938,0.0000,35.2326,2903.7326,1919.9167,-324.5625,969.5417,-125.9861,731.5764,2290.5000,49.714,9890,0,0,5452,1651,0,325,0,26,2691,1798,-456,904,-536,466,0,50.200,17348,0,489,5851,3375,1766,845,0,81,2960,1996,80,1058,132,750,7350,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,264,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-03-31 00:00:00","2019-04-01 00:00:00",24,29590.7161,50.0065543,10377.9722,0.0000,96.9375,6085.9861,4204.5972,122.0625,440.5417,0.0000,71.0903,2871.3403,1842.0347,-277.7847,882.1597,-52.4583,818.9722,2107.2647,49.841,6870,0,0,5856,2424,0,0,0,67,2352,1600,-454,408,-464,750,0,50.146,15438,0,491,6239,5986,551,674,0,85,3002,1994,236,1058,228,966,5040,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-01 00:00:00","2019-04-02 00:00:00",24,33965.2809,49.9915241,14096.1910,0.0000,626.7500,6289.2604,5045.7222,152.8264,420.6528,0.0000,72.4444,2227.9583,1080.8611,-332.2917,981.5000,-222.5417,801.6319,2724.3158,49.713,6937,0,0,6226,2419,0,273,0,57,1596,598,-414,784,-536,740,0,50.205,20649,0,988,6353,6467,1284,824,0,128,2395,1704,38,1058,20,968,7270,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,228,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-02 00:00:00","2019-04-03 00:00:00",24,35562.663,49.9982000,17985.5972,2.4132,711.1701,6391.3194,2706.3958,137.6701,398.5486,0.9653,74.0069,2146.3056,966.7917,178.0694,1003.4167,221.2917,925.7569,1712.9444,49.797,9331,0,0,6319,1672,0,286,0,67,1592,894,-354,890,0,730,0,50.174,22596,417,1314,6430,4098,1208,553,167,123,2369,996,294,1058,504,1000,4670,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,216,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-03 00:00:00","2019-04-04 00:00:00",24,35821.9895,49.9973122,16634.8229,0.0000,652.8958,6415.1424,4459.3611,329.4583,392.4028,0.0000,73.1840,2325.2569,856.2292,76.1875,600.4375,440.3333,638.7500,1927.5278,49.809,9376,0,0,6393,2486,0,236,0,57,2168,-12,-106,-172,0,2,0,50.204,20827,0,1404,6434,6809,1902,683,0,114,2383,996,112,1058,504,1000,4730,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,216,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
